Data Year,Utility Number,Utility Name,State,County
2014,12292,City of Meadville - (MO),MO,Linn
2014,12293,City of Memphis - (TN),TN,Shelby
2014,12294,City of Memphis - (MO),MO,Scotland
2014,12296,Town of Merrimac - (MA),MA,Essex
2014,12298,City of Menasha - (WI),WI,Calumet
2014,12298,City of Menasha - (WI),WI,Winnebago
2014,12301,Nodak Electric Coop Inc,ND,Benson
2014,12301,Nodak Electric Coop Inc,ND,Cass
2014,12301,Nodak Electric Coop Inc,ND,Cavalier
2014,12301,Nodak Electric Coop Inc,ND,Eddy
2014,12301,Nodak Electric Coop Inc,ND,Grand Forks
2014,12301,Nodak Electric Coop Inc,ND,Griggs
2014,12301,Nodak Electric Coop Inc,ND,Nelson
2014,12301,Nodak Electric Coop Inc,ND,Pembina
2014,12301,Nodak Electric Coop Inc,ND,Ramsey
2014,12301,Nodak Electric Coop Inc,ND,Steele
2014,12301,Nodak Electric Coop Inc,ND,Traill
2014,12301,Nodak Electric Coop Inc,ND,Walsh
2014,12302,City of Mendon - (OH),OH,Mercer
2014,12312,Merced Irrigation District,CA,Merced
2014,12330,Meriwether Lewis Electric Coop,TN,Hickman
2014,12330,Meriwether Lewis Electric Coop,TN,Houston
2014,12330,Meriwether Lewis Electric Coop,TN,Humphreys
2014,12330,Meriwether Lewis Electric Coop,TN,Lewis
2014,12330,Meriwether Lewis Electric Coop,TN,Perry
2014,12336,Village of Merrillan - (WI),WI,Jackson
2014,12341,MidAmerican Energy Co,IA,Adair
2014,12341,MidAmerican Energy Co,IA,Adams
2014,12341,MidAmerican Energy Co,IA,Audubon
2014,12341,MidAmerican Energy Co,IA,Black Hawk
2014,12341,MidAmerican Energy Co,IA,Bremer
2014,12341,MidAmerican Energy Co,IA,Buchanan
2014,12341,MidAmerican Energy Co,IA,Buena Vista
2014,12341,MidAmerican Energy Co,IA,Butler
2014,12341,MidAmerican Energy Co,IA,Calhoun
2014,12341,MidAmerican Energy Co,IA,Carroll
2014,12341,MidAmerican Energy Co,IA,Cass
2014,12341,MidAmerican Energy Co,IA,Cerro Gordo
2014,12341,MidAmerican Energy Co,IA,Cherokee
2014,12341,MidAmerican Energy Co,IA,Chickasaw
2014,12341,MidAmerican Energy Co,IA,Clinton
2014,12341,MidAmerican Energy Co,IA,Crawford
2014,12341,MidAmerican Energy Co,IA,Dallas
2014,12341,MidAmerican Energy Co,IA,Floyd
2014,12341,MidAmerican Energy Co,IA,Franklin
2014,12341,MidAmerican Energy Co,IA,Fremont
2014,12341,MidAmerican Energy Co,IA,Hamilton
2014,12341,MidAmerican Energy Co,IA,Hardin
2014,12341,MidAmerican Energy Co,IA,Harrison
2014,12341,MidAmerican Energy Co,IA,Humboldt
2014,12341,MidAmerican Energy Co,IA,Ida
2014,12341,MidAmerican Energy Co,IA,Jasper
2014,12341,MidAmerican Energy Co,IA,Johnson
2014,12341,MidAmerican Energy Co,IA,Kossuth
2014,12341,MidAmerican Energy Co,IA,Lyon
2014,12341,MidAmerican Energy Co,IA,Madison
2014,12341,MidAmerican Energy Co,IA,Mahaska
2014,12341,MidAmerican Energy Co,IA,Marion
2014,12341,MidAmerican Energy Co,IA,Mills
2014,12341,MidAmerican Energy Co,IA,Monona
2014,12341,MidAmerican Energy Co,IA,Monroe
2014,12341,MidAmerican Energy Co,IA,Montgomery
2014,12341,MidAmerican Energy Co,IA,Muscatine
2014,12341,MidAmerican Energy Co,IA,O'Brien
2014,12341,MidAmerican Energy Co,IA,Page
2014,12341,MidAmerican Energy Co,IA,Palo Alto
2014,12341,MidAmerican Energy Co,IA,Plymouth
2014,12341,MidAmerican Energy Co,IA,Pocahontas
2014,12341,MidAmerican Energy Co,IA,Polk
2014,12341,MidAmerican Energy Co,IA,Pottawattamie
2014,12341,MidAmerican Energy Co,IA,Poweshiek
2014,12341,MidAmerican Energy Co,IA,Sac
2014,12341,MidAmerican Energy Co,IA,Scott
2014,12341,MidAmerican Energy Co,IA,Shelby
2014,12341,MidAmerican Energy Co,IA,Sioux
2014,12341,MidAmerican Energy Co,IA,Taylor
2014,12341,MidAmerican Energy Co,IA,Wapello
2014,12341,MidAmerican Energy Co,IA,Warren
2014,12341,MidAmerican Energy Co,IA,Washington
2014,12341,MidAmerican Energy Co,IA,Webster
2014,12341,MidAmerican Energy Co,IA,Woodbury
2014,12341,MidAmerican Energy Co,IA,Wright
2014,12341,MidAmerican Energy Co,IL,Henry
2014,12341,MidAmerican Energy Co,IL,Mercer
2014,12341,MidAmerican Energy Co,IL,Rock Island
2014,12341,MidAmerican Energy Co,SD,Lincoln
2014,12341,MidAmerican Energy Co,SD,Union
2014,12351,City of Mesa - (AZ),AZ,Maricopa
2014,12377,Midwest Energy Cooperative,IN,Elkhart
2014,12377,Midwest Energy Cooperative,IN,LaGrange
2014,12377,Midwest Energy Cooperative,IN,St Joseph
2014,12377,Midwest Energy Cooperative,MI,Berrien
2014,12377,Midwest Energy Cooperative,MI,Cass
2014,12377,Midwest Energy Cooperative,MI,Kalamazoo
2014,12377,Midwest Energy Cooperative,MI,Lenawee
2014,12377,Midwest Energy Cooperative,MI,Monroe
2014,12377,Midwest Energy Cooperative,MI,St Joseph
2014,12377,Midwest Energy Cooperative,MI,Van Buren
2014,12377,Midwest Energy Cooperative,OH,Fulton
2014,12377,Midwest Energy Cooperative,OH,Williams
2014,12385,Metlakatla Power & Light,AK,Prince of Wales Ketchikan
2014,12388,City of Metropolis - (IL),IL,Massac
2014,12390,Metropolitan Edison Co,PA,Adams
2014,12390,Metropolitan Edison Co,PA,Berks
2014,12390,Metropolitan Edison Co,PA,Bucks
2014,12390,Metropolitan Edison Co,PA,Chester
2014,12390,Metropolitan Edison Co,PA,Cumberland
2014,12390,Metropolitan Edison Co,PA,Dauphin
2014,12390,Metropolitan Edison Co,PA,Lancaster
2014,12390,Metropolitan Edison Co,PA,Lebanon
2014,12390,Metropolitan Edison Co,PA,Lehigh
2014,12390,Metropolitan Edison Co,PA,Monroe
2014,12390,Metropolitan Edison Co,PA,Montgomery
2014,12390,Metropolitan Edison Co,PA,Northampton
2014,12390,Metropolitan Edison Co,PA,Pike
2014,12390,Metropolitan Edison Co,PA,York
2014,12395,Menard Electric Coop,IL,Cass
2014,12395,Menard Electric Coop,IL,Logan
2014,12395,Menard Electric Coop,IL,Macon
2014,12395,Menard Electric Coop,IL,Mason
2014,12395,Menard Electric Coop,IL,Menard
2014,12395,Menard Electric Coop,IL,Morgan
2014,12395,Menard Electric Coop,IL,Sangamon
2014,12395,Menard Electric Coop,IL,Tazewell
2014,12406,Miami-Cass County Rural E M C,IN,Cass
2014,12406,Miami-Cass County Rural E M C,IN,Miami
2014,12406,Miami-Cass County Rural E M C,IN,Wabash
2014,12408,City of Miami - (OK),OK,Ottawa
2014,12439,"Midstate Electric Coop, Inc",OR,Deschutes
2014,12439,"Midstate Electric Coop, Inc",OR,Klamath
2014,12439,"Midstate Electric Coop, Inc",OR,Lake
2014,12439,"Midstate Electric Coop, Inc",OR,Lane
2014,12450,Midland Power Coop,IA,Boone
2014,12450,Midland Power Coop,IA,Calhoun
2014,12450,Midland Power Coop,IA,Dallas
2014,12450,Midland Power Coop,IA,Franklin
2014,12450,Midland Power Coop,IA,Greene
2014,12450,Midland Power Coop,IA,Grundy
2014,12450,Midland Power Coop,IA,Guthrie
2014,12450,Midland Power Coop,IA,Hamilton
2014,12450,Midland Power Coop,IA,Hardin
2014,12450,Midland Power Coop,IA,Humboldt
2014,12450,Midland Power Coop,IA,Kossuth
2014,12450,Midland Power Coop,IA,Marshall
2014,12450,Midland Power Coop,IA,Pocahontas
2014,12450,Midland Power Coop,IA,Polk
2014,12450,Midland Power Coop,IA,Story
2014,12450,Midland Power Coop,IA,Webster
2014,12450,Midland Power Coop,IA,Wright
2014,12452,Mid-South Electric Coop Assn,TX,Brazos
2014,12452,Mid-South Electric Coop Assn,TX,Grimes
2014,12452,Mid-South Electric Coop Assn,TX,Madison
2014,12452,Mid-South Electric Coop Assn,TX,Montgomery
2014,12452,Mid-South Electric Coop Assn,TX,Walker
2014,12452,Mid-South Electric Coop Assn,TX,Waller
2014,12462,Mid-Carolina Electric Coop Inc,SC,Aiken
2014,12462,Mid-Carolina Electric Coop Inc,SC,Lexington
2014,12462,Mid-Carolina Electric Coop Inc,SC,Newberry
2014,12462,Mid-Carolina Electric Coop Inc,SC,Richland
2014,12462,Mid-Carolina Electric Coop Inc,SC,Saluda
2014,12463,"Mid-Yellowstone Elec Coop, Inc",MT,Big Horn
2014,12463,"Mid-Yellowstone Elec Coop, Inc",MT,Custer
2014,12463,"Mid-Yellowstone Elec Coop, Inc",MT,Rosebud
2014,12463,"Mid-Yellowstone Elec Coop, Inc",MT,Treasure
2014,12463,"Mid-Yellowstone Elec Coop, Inc",MT,Yellowstone
2014,12470,Middle Tennessee E M C,TN,Cannon
2014,12470,Middle Tennessee E M C,TN,DeKalb
2014,12470,Middle Tennessee E M C,TN,Maury
2014,12470,Middle Tennessee E M C,TN,Rutherford
2014,12470,Middle Tennessee E M C,TN,Smith
2014,12470,Middle Tennessee E M C,TN,Trousdale
2014,12470,Middle Tennessee E M C,TN,Williamson
2014,12470,Middle Tennessee E M C,TN,Wilson
2014,12472,Middle Georgia El Member Corp,GA,Ben Hill
2014,12472,Middle Georgia El Member Corp,GA,Dooly
2014,12472,Middle Georgia El Member Corp,GA,Houston
2014,12472,Middle Georgia El Member Corp,GA,Macon
2014,12472,Middle Georgia El Member Corp,GA,Pulaski
2014,12472,Middle Georgia El Member Corp,GA,Turner
2014,12472,Middle Georgia El Member Corp,GA,Wilcox
2014,12473,Town of Middleborough - (MA),MA,Plymouth
2014,12474,Borough of Middletown - (PA),PA,Dauphin
2014,12476,Town of Middletown - (IN),IN,Henry
2014,12477,Town of Middleton,MA,Essex
2014,12478,Town of Middletown - (DE),DE,New Castle
2014,12485,Middle Kuskokwim Elec Coop Inc,AK,Bethel
2014,12515,"Midwest Electric, Inc",OH,Allen
2014,12515,"Midwest Electric, Inc",OH,Auglaize
2014,12515,"Midwest Electric, Inc",OH,Darke
2014,12515,"Midwest Electric, Inc",OH,Mercer
2014,12515,"Midwest Electric, Inc",OH,Putnam
2014,12515,"Midwest Electric, Inc",OH,Shelby
2014,12515,"Midwest Electric, Inc",OH,Van Wert
2014,12523,Borough of Mifflinburg - (PA),PA,Union
2014,12524,Midwest Energy Inc,KS,Barton
2014,12524,Midwest Energy Inc,KS,Cheyenne
2014,12524,Midwest Energy Inc,KS,Decatur
2014,12524,Midwest Energy Inc,KS,Edwards
2014,12524,Midwest Energy Inc,KS,Ellis
2014,12524,Midwest Energy Inc,KS,Ellsworth
2014,12524,Midwest Energy Inc,KS,Gove
2014,12524,Midwest Energy Inc,KS,Graham
2014,12524,Midwest Energy Inc,KS,Greeley
2014,12524,Midwest Energy Inc,KS,Hodgeman
2014,12524,Midwest Energy Inc,KS,Lane
2014,12524,Midwest Energy Inc,KS,Lincoln
2014,12524,Midwest Energy Inc,KS,Logan
2014,12524,Midwest Energy Inc,KS,McPherson
2014,12524,Midwest Energy Inc,KS,Ness
2014,12524,Midwest Energy Inc,KS,Norton
2014,12524,Midwest Energy Inc,KS,Osborne
2014,12524,Midwest Energy Inc,KS,Pawnee
2014,12524,Midwest Energy Inc,KS,Phillips
2014,12524,Midwest Energy Inc,KS,Pratt
2014,12524,Midwest Energy Inc,KS,Rawlins
2014,12524,Midwest Energy Inc,KS,Reno
2014,12524,Midwest Energy Inc,KS,Rice
2014,12524,Midwest Energy Inc,KS,Rooks
2014,12524,Midwest Energy Inc,KS,Rush
2014,12524,Midwest Energy Inc,KS,Russell
2014,12524,Midwest Energy Inc,KS,Saline
2014,12524,Midwest Energy Inc,KS,Scott
2014,12524,Midwest Energy Inc,KS,Sheridan
2014,12524,Midwest Energy Inc,KS,Sherman
2014,12524,Midwest Energy Inc,KS,Stafford
2014,12524,Midwest Energy Inc,KS,Thomas
2014,12524,Midwest Energy Inc,KS,Trego
2014,12524,Midwest Energy Inc,KS,Wallace
2014,12531,City of Milan - (MO),MO,Sullivan
2014,12532,City of Milan,TN,Carroll
2014,12532,City of Milan,TN,Gibson
2014,12532,City of Milan,TN,Madison
2014,12533,Village of Milan - (OH),OH,Erie
2014,12533,Village of Milan - (OH),OH,Huron
2014,12539,Midwest Electric Member Corp,NE,Chase
2014,12539,Midwest Electric Member Corp,NE,Hayes
2014,12539,Midwest Electric Member Corp,NE,Keith
2014,12539,Midwest Electric Member Corp,NE,Lincoln
2014,12539,Midwest Electric Member Corp,NE,Perkins
2014,12540,City of Milford - (DE),DE,Kent
2014,12540,City of Milford - (DE),DE,Sussex
2014,12541,City of Milford - (IA),IA,Dickinson
2014,12546,Mille Lacs Energy Cooperative,MN,Aitkin
2014,12546,Mille Lacs Energy Cooperative,MN,Crow Wing
2014,12546,Mille Lacs Energy Cooperative,MN,Mille Lacs
2014,12580,City of Miller - (SD),SD,Hand
2014,12608,Borough of Milltown - (NJ),NJ,Middlesex
2014,12609,City of Minidoka - (ID),ID,Minidoka
2014,12615,City of Milton-Freewater- (OR),OR,Umatilla
2014,12616,City of Milton - (WA),WA,King
2014,12616,City of Milton - (WA),WA,Pierce
2014,12625,City of Minden - (LA),LA,Webster
2014,12626,City of Minden - (NE),NE,Kearney
2014,12627,City of Mindenmines - (MO),MO,Barton
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Buchanan
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Cedar
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Clayton
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Clinton
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Delaware
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Dubuque
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Jackson
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Jones
2014,12642,Maquoketa Valley Rrl Elec Coop,IA,Linn
2014,12647,"ALLETE, Inc.",MN,Aitkin
2014,12647,"ALLETE, Inc.",MN,Benton
2014,12647,"ALLETE, Inc.",MN,Carlton
2014,12647,"ALLETE, Inc.",MN,Cass
2014,12647,"ALLETE, Inc.",MN,Cook
2014,12647,"ALLETE, Inc.",MN,Crow Wing
2014,12647,"ALLETE, Inc.",MN,Hubbard
2014,12647,"ALLETE, Inc.",MN,Itasca
2014,12647,"ALLETE, Inc.",MN,Koochiching
2014,12647,"ALLETE, Inc.",MN,Lake
2014,12647,"ALLETE, Inc.",MN,Morrison
2014,12647,"ALLETE, Inc.",MN,Otter Tail
2014,12647,"ALLETE, Inc.",MN,Pine
2014,12647,"ALLETE, Inc.",MN,St Louis
2014,12647,"ALLETE, Inc.",MN,Stearns
2014,12647,"ALLETE, Inc.",MN,Todd
2014,12647,"ALLETE, Inc.",MN,Wadena
2014,12651,Minnesota Valley Electric Coop,MN,Blue Earth
2014,12651,Minnesota Valley Electric Coop,MN,Carver
2014,12651,Minnesota Valley Electric Coop,MN,Dakota
2014,12651,Minnesota Valley Electric Coop,MN,Hennepin
2014,12651,Minnesota Valley Electric Coop,MN,Le Sueur
2014,12651,Minnesota Valley Electric Coop,MN,Rice
2014,12651,Minnesota Valley Electric Coop,MN,Scott
2014,12651,Minnesota Valley Electric Coop,MN,Sibley
2014,12651,Minnesota Valley Electric Coop,MN,Waseca
2014,12660,Village of Minster - (OH),OH,Auglaize
2014,12660,Village of Minster - (OH),OH,Shelby
2014,12674,City of Mishawaka,IN,St Joseph
2014,12681,Mississippi County Electric Co,AR,Mississippi
2014,12685,Entergy Mississippi Inc,MS,Adams
2014,12685,Entergy Mississippi Inc,MS,Amite
2014,12685,Entergy Mississippi Inc,MS,Attala
2014,12685,Entergy Mississippi Inc,MS,Bolivar
2014,12685,Entergy Mississippi Inc,MS,Calhoun
2014,12685,Entergy Mississippi Inc,MS,Carroll
2014,12685,Entergy Mississippi Inc,MS,Choctaw
2014,12685,Entergy Mississippi Inc,MS,Claiborne
2014,12685,Entergy Mississippi Inc,MS,Clay
2014,12685,Entergy Mississippi Inc,MS,Coahoma
2014,12685,Entergy Mississippi Inc,MS,Copiah
2014,12685,Entergy Mississippi Inc,MS,Covington
2014,12685,Entergy Mississippi Inc,MS,DeSoto
2014,12685,Entergy Mississippi Inc,MS,Franklin
2014,12685,Entergy Mississippi Inc,MS,Grenada
2014,12685,Entergy Mississippi Inc,MS,Hinds
2014,12685,Entergy Mississippi Inc,MS,Holmes
2014,12685,Entergy Mississippi Inc,MS,Humphreys
2014,12685,Entergy Mississippi Inc,MS,Issaquena
2014,12685,Entergy Mississippi Inc,MS,Jefferson
2014,12685,Entergy Mississippi Inc,MS,Jefferson Davis
2014,12685,Entergy Mississippi Inc,MS,Lawrence
2014,12685,Entergy Mississippi Inc,MS,Leake
2014,12685,Entergy Mississippi Inc,MS,Leflore
2014,12685,Entergy Mississippi Inc,MS,Lincoln
2014,12685,Entergy Mississippi Inc,MS,Madison
2014,12685,Entergy Mississippi Inc,MS,Montgomery
2014,12685,Entergy Mississippi Inc,MS,Panola
2014,12685,Entergy Mississippi Inc,MS,Pike
2014,12685,Entergy Mississippi Inc,MS,Quitman
2014,12685,Entergy Mississippi Inc,MS,Rankin
2014,12685,Entergy Mississippi Inc,MS,Scott
2014,12685,Entergy Mississippi Inc,MS,Sharkey
2014,12685,Entergy Mississippi Inc,MS,Simpson
2014,12685,Entergy Mississippi Inc,MS,Smith
2014,12685,Entergy Mississippi Inc,MS,Sunflower
2014,12685,Entergy Mississippi Inc,MS,Tallahatchie
2014,12685,Entergy Mississippi Inc,MS,Tate
2014,12685,Entergy Mississippi Inc,MS,Tunica
2014,12685,Entergy Mississippi Inc,MS,Walthall
2014,12685,Entergy Mississippi Inc,MS,Warren
2014,12685,Entergy Mississippi Inc,MS,Washington
2014,12685,Entergy Mississippi Inc,MS,Webster
2014,12685,Entergy Mississippi Inc,MS,Wilkinson
2014,12685,Entergy Mississippi Inc,MS,Yalobusha
2014,12685,Entergy Mississippi Inc,MS,Yazoo
2014,12686,Mississippi Power Co,MS,Clarke
2014,12686,Mississippi Power Co,MS,Covington
2014,12686,Mississippi Power Co,MS,Forrest
2014,12686,Mississippi Power Co,MS,George
2014,12686,Mississippi Power Co,MS,Greene
2014,12686,Mississippi Power Co,MS,Hancock
2014,12686,Mississippi Power Co,MS,Harrison
2014,12686,Mississippi Power Co,MS,Jackson
2014,12686,Mississippi Power Co,MS,Jasper
2014,12686,Mississippi Power Co,MS,Jefferson Davis
2014,12686,Mississippi Power Co,MS,Jones
2014,12686,Mississippi Power Co,MS,Lamar
2014,12686,Mississippi Power Co,MS,Lauderdale
2014,12686,Mississippi Power Co,MS,Leake
2014,12686,Mississippi Power Co,MS,Marion
2014,12686,Mississippi Power Co,MS,Neshoba
2014,12686,Mississippi Power Co,MS,Newton
2014,12686,Mississippi Power Co,MS,Pearl River
2014,12686,Mississippi Power Co,MS,Perry
2014,12686,Mississippi Power Co,MS,Scott
2014,12686,Mississippi Power Co,MS,Smith
2014,12686,Mississippi Power Co,MS,Stone
2014,12686,Mississippi Power Co,MS,Wayne
2014,12692,"Missoula Electric Coop, Inc",ID,Idaho
2014,12692,"Missoula Electric Coop, Inc",MT,Granite
2014,12692,"Missoula Electric Coop, Inc",MT,Lake
2014,12692,"Missoula Electric Coop, Inc",MT,Mineral
2014,12692,"Missoula Electric Coop, Inc",MT,Missoula
2014,12692,"Missoula Electric Coop, Inc",MT,Powell
2014,12692,"Missoula Electric Coop, Inc",MT,Ravalli
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Andrew
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Atchison
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Barton
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Bates
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Benton
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Buchanan
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Carroll
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Cass
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Cedar
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Clay
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Clinton
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Dade
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Daviess
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Dekalb
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Gentry
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Grundy
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Harrison
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Henry
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Holt
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Jackson
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Johnson
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Lafayette
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Livingston
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Mercer
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Nodaway
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Pettis
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Platte
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Ray
2014,12698,KCP&L Greater Missouri Operations Co.,MO,St Clair
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Vernon
2014,12698,KCP&L Greater Missouri Operations Co.,MO,Worth
2014,12700,Missouri Rural Electric Coop,MO,Marion
2014,12700,Missouri Rural Electric Coop,MO,Monroe
2014,12700,Missouri Rural Electric Coop,MO,Shelby
2014,12706,Mitchell Electric Member Corp,GA,Baker
2014,12706,Mitchell Electric Member Corp,GA,Calhoun
2014,12706,Mitchell Electric Member Corp,GA,Colquitt
2014,12706,Mitchell Electric Member Corp,GA,Decatur
2014,12706,Mitchell Electric Member Corp,GA,Dougherty
2014,12706,Mitchell Electric Member Corp,GA,Early
2014,12706,Mitchell Electric Member Corp,GA,Grady
2014,12706,Mitchell Electric Member Corp,GA,Lee
2014,12706,Mitchell Electric Member Corp,GA,Miller
2014,12706,Mitchell Electric Member Corp,GA,Mitchell
2014,12706,Mitchell Electric Member Corp,GA,Thomas
2014,12706,Mitchell Electric Member Corp,GA,Tift
2014,12706,Mitchell Electric Member Corp,GA,Turner
2014,12706,Mitchell Electric Member Corp,GA,Worth
2014,12717,City of Mitchell - (NE),NE,Scotts Bluff
2014,12744,Modern Electric Water Company,WA,Spokane
2014,12745,Modesto Irrigation District,CA,San Joaquin
2014,12745,Modesto Irrigation District,CA,Stanislaus
2014,12759,Mohawk Municipal Comm,NY,Herkimer
2014,12782,City of Monett - (MO),MO,Barry
2014,12782,City of Monett - (MO),MO,Lawrence
2014,12789,City of Monmouth - (OR),OR,Polk
2014,12796,Monongahela Power Co,WV,Barbour
2014,12796,Monongahela Power Co,WV,Braxton
2014,12796,Monongahela Power Co,WV,Brooke
2014,12796,Monongahela Power Co,WV,Calhoun
2014,12796,Monongahela Power Co,WV,Clay
2014,12796,Monongahela Power Co,WV,Doddridge
2014,12796,Monongahela Power Co,WV,Gilmer
2014,12796,Monongahela Power Co,WV,Grant
2014,12796,Monongahela Power Co,WV,Greenbrier
2014,12796,Monongahela Power Co,WV,Hancock
2014,12796,Monongahela Power Co,WV,Harrison
2014,12796,Monongahela Power Co,WV,Jackson
2014,12796,Monongahela Power Co,WV,Lewis
2014,12796,Monongahela Power Co,WV,Marion
2014,12796,Monongahela Power Co,WV,Mineral
2014,12796,Monongahela Power Co,WV,Monongalia
2014,12796,Monongahela Power Co,WV,Monroe
2014,12796,Monongahela Power Co,WV,Nicholas
2014,12796,Monongahela Power Co,WV,Pendleton
2014,12796,Monongahela Power Co,WV,Pleasants
2014,12796,Monongahela Power Co,WV,Pocahontas
2014,12796,Monongahela Power Co,WV,Preston
2014,12796,Monongahela Power Co,WV,Randolph
2014,12796,Monongahela Power Co,WV,Ritchie
2014,12796,Monongahela Power Co,WV,Roane
2014,12796,Monongahela Power Co,WV,Summers
2014,12796,Monongahela Power Co,WV,Taylor
2014,12796,Monongahela Power Co,WV,Tucker
2014,12796,Monongahela Power Co,WV,Tyler
2014,12796,Monongahela Power Co,WV,Upshur
2014,12796,Monongahela Power Co,WV,Webster
2014,12796,Monongahela Power Co,WV,Wetzel
2014,12796,Monongahela Power Co,WV,Wirt
2014,12796,Monongahela Power Co,WV,Wood
2014,12797,City of Monroe - (UT),UT,Sevier
2014,12800,City of Monroe - (GA),GA,Walton
2014,12801,City of Monroe - (NC),NC,Union
2014,12802,City of Monroe City - (MO),MO,Marion
2014,12802,City of Monroe City - (MO),MO,Monroe
2014,12802,City of Monroe City - (MO),MO,Ralls
2014,12803,"Monroe County Elec Coop, Inc",IL,Monroe
2014,12803,"Monroe County Elec Coop, Inc",IL,Randolph
2014,12803,"Monroe County Elec Coop, Inc",IL,St Clair
2014,12811,Village of Monroeville - (OH),OH,Huron
2014,12817,Mont Alto Borough,PA,Franklin
2014,12825,NorthWestern Energy LLC - (MT),MT,Beaverhead
2014,12825,NorthWestern Energy LLC - (MT),MT,Big Horn
2014,12825,NorthWestern Energy LLC - (MT),MT,Blaine
2014,12825,NorthWestern Energy LLC - (MT),MT,Broadwater
2014,12825,NorthWestern Energy LLC - (MT),MT,Carbon
2014,12825,NorthWestern Energy LLC - (MT),MT,Cascade
2014,12825,NorthWestern Energy LLC - (MT),MT,Chouteau
2014,12825,NorthWestern Energy LLC - (MT),MT,Deer Lodge
2014,12825,NorthWestern Energy LLC - (MT),MT,Fergus
2014,12825,NorthWestern Energy LLC - (MT),MT,Gallatin
2014,12825,NorthWestern Energy LLC - (MT),MT,Golden Valley
2014,12825,NorthWestern Energy LLC - (MT),MT,Granite
2014,12825,NorthWestern Energy LLC - (MT),MT,Hill
2014,12825,NorthWestern Energy LLC - (MT),MT,Jefferson
2014,12825,NorthWestern Energy LLC - (MT),MT,Judith Basin
2014,12825,NorthWestern Energy LLC - (MT),MT,Lewis and Clark
2014,12825,NorthWestern Energy LLC - (MT),MT,Liberty
2014,12825,NorthWestern Energy LLC - (MT),MT,Madison
2014,12825,NorthWestern Energy LLC - (MT),MT,Meagher
2014,12825,NorthWestern Energy LLC - (MT),MT,Mineral
2014,12825,NorthWestern Energy LLC - (MT),MT,Missoula
2014,12825,NorthWestern Energy LLC - (MT),MT,Musselshell
2014,12825,NorthWestern Energy LLC - (MT),MT,Park
2014,12825,NorthWestern Energy LLC - (MT),MT,Phillips
2014,12825,NorthWestern Energy LLC - (MT),MT,Pondera
2014,12825,NorthWestern Energy LLC - (MT),MT,Powell
2014,12825,NorthWestern Energy LLC - (MT),MT,Ravalli
2014,12825,NorthWestern Energy LLC - (MT),MT,Rosebud
2014,12825,NorthWestern Energy LLC - (MT),MT,Sanders
2014,12825,NorthWestern Energy LLC - (MT),MT,Silver Bow
2014,12825,NorthWestern Energy LLC - (MT),MT,Stillwater
2014,12825,NorthWestern Energy LLC - (MT),MT,Sweet Grass
2014,12825,NorthWestern Energy LLC - (MT),MT,Teton
2014,12825,NorthWestern Energy LLC - (MT),MT,Valley
2014,12825,NorthWestern Energy LLC - (MT),MT,Wheatland
2014,12825,NorthWestern Energy LLC - (MT),WY,Yellowstone
2014,12838,City of Montezuma - (KS),KS,Gray
2014,12839,City of Montezuma - (IA),IA,Poweshiek
2014,12840,Town of Montezuma - (IN),IN,Parke
2014,12851,City of Monticello - (GA),GA,Jasper
2014,12860,Morgan County Rural Elec Assn,CO,Adams
2014,12860,Morgan County Rural Elec Assn,CO,Arapahoe
2014,12860,Morgan County Rural Elec Assn,CO,Logan
